Date,Hour,Appliance Category,Hardware Model,Watts
2024-01-01,12,Kitchen Appliance,Samsung Smart Oven,2318
2024-01-01,9,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1109
2024-01-01,17,Washing Machine,Samsung Front Load Washer,84
2024-01-01,13,Kitchen Appliance,Samsung Smart Oven,1898
2024-01-01,8,Electronics,Samsung 45W Fast Charger,4
2024-01-02,0,Kitchen Appliance,Samsung Smart Oven,144
2024-01-02,10,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,141
2024-01-01,6,Refrigerator,Samsung Bespoke AI Refrigerator,144
2024-01-01,9,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,2134
2024-01-02,17,Television,Samsung 65-inch Neo QLED 4K TV,108
2024-01-01,20,Electronics,Samsung Galaxy Book,281
2024-01-01,13,Water Heater,Rheem ProTerra Hybrid Smart Heater,2389
2024-01-02,15,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1570
2024-01-02,20,Refrigerator,Samsung Bespoke AI Refrigerator,180
2024-01-01,12,Electronics,Samsung 45W Fast Charger,10
2024-01-02,4,Electronics,Samsung Galaxy Book,252
2024-01-02,5,Washing Machine,Samsung Front Load Washer,46
2024-01-01,21,Refrigerator,Samsung Bespoke AI Refrigerator,149
2024-01-02,11,Kitchen Appliance,Samsung Smart Oven,1988
2024-01-01,18,Lighting,Philips Hue Smart LED,12
2024-01-03,1,Kitchen Appliance,Samsung Smart Oven,250
2024-01-02,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,978
2024-01-02,7,Lighting,Philips Hue Smart LED,1
2024-01-02,19,Electronics,Samsung 45W Fast Charger,11
2024-01-02,17,Water Heater,Rheem ProTerra Hybrid Smart Heater,1653
2024-01-01,20,Lighting,Philips Hue Smart LED,90
2024-01-02,8,Lighting,Philips Hue Smart LED,72
2024-01-01,16,Kitchen Appliance,Samsung Smart Dishwasher,590
2024-01-01,4,Television,Samsung 65-inch Neo QLED 4K TV,8
2024-01-02,22,Washing Machine,Samsung Front Load Washer,695
2024-01-02,7,Water Heater,Rheem ProTerra Hybrid Smart Heater,3819
2024-01-01,20,Kitchen Appliance,Samsung Smart Dishwasher,1299
2024-01-02,6,Refrigerator,Samsung Bespoke AI Refrigerator,166
2024-01-01,9,Room Heater,Samsung Smart Heater,54
2024-01-01,15,Refrigerator,Samsung Bespoke AI Refrigerator,164
2024-01-01,13,Lighting,Philips Hue Smart LED,48
2024-01-01,21,Electronics,Samsung 45W Fast Charger,10
2024-01-02,0,Lighting,Philips Hue Smart LED,1
2024-01-02,21,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,2581
2024-01-02,20,Kitchen Appliance,Samsung Smart Dishwasher,1771
2024-01-01,9,Washing Machine,Samsung Front Load Washer,656
2024-01-01,13,Kitchen Appliance,Samsung Smart Microwave,1057
2024-01-01,6,Room Heater,Samsung Smart Heater,58
2024-01-02,18,Kitchen Appliance,Samsung Smart Microwave,1724
2024-01-01,3,Water Heater,Rheem ProTerra Hybrid Smart Heater,2584
2024-01-01,8,Water Heater,Rheem ProTerra Hybrid Smart Heater,2541
2024-01-01,2,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,263
2024-01-02,21,Kitchen Appliance,Samsung Smart Oven,1822
2024-01-01,12,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,864
2024-01-02,23,Lighting,Philips Hue Smart LED,14
2024-01-01,18,Kitchen Appliance,Samsung Smart Oven,1850
2024-01-03,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,311
2024-01-02,23,Refrigerator,Samsung Bespoke AI Refrigerator,129
2024-01-01,3,Kitchen Appliance,Samsung Smart Oven,1703
2024-01-02,10,Refrigerator,Samsung Bespoke AI Refrigerator,153
2024-01-01,14,Washing Machine,Samsung Front Load Washer,451
2024-01-02,17,Electronics,Samsung Galaxy Book,241
2024-01-03,0,Refrigerator,Samsung Bespoke AI Refrigerator,135
2024-01-02,21,Water Heater,Rheem ProTerra Hybrid Smart Heater,2367
2024-01-02,21,Lighting,Philips Hue Smart LED,27
2024-01-01,0,Lighting,Philips Hue Smart LED,29
2024-01-01,18,Lighting,Philips Hue Smart LED,53
2024-01-01,14,Television,Samsung 65-inch Neo QLED 4K TV,124
2024-01-01,14,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1052
2024-01-01,16,Lighting,Philips Hue Smart LED,78
2024-01-02,8,Washing Machine,Samsung Front Load Washer,574
2024-01-02,13,Refrigerator,Samsung Bespoke AI Refrigerator,146
2024-01-02,9,Lighting,Philips Hue Smart LED,39
2024-01-01,18,Refrigerator,Samsung Bespoke AI Refrigerator,134
2024-01-02,15,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,107
2024-01-02,10,Electronics,Samsung Galaxy Book,132
2024-01-02,3,Refrigerator,Samsung Bespoke AI Refrigerator,137
2024-01-01,8,Water Heater,Rheem ProTerra Hybrid Smart Heater,3205
2024-01-01,11,Kitchen Appliance,Samsung Smart Microwave,1002
2024-01-01,20,Electronics,Samsung Galaxy Book,155
2024-01-02,13,Electronics,Samsung 45W Fast Charger,3
2024-01-02,21,Water Heater,Rheem ProTerra Hybrid Smart Heater,3553
2024-01-01,15,Refrigerator,Samsung Bespoke AI Refrigerator,127
2024-01-02,18,Electronics,Samsung Galaxy Book,196
2024-01-01,5,Television,Samsung 65-inch Neo QLED 4K TV,27
2024-01-02,20,Refrigerator,Samsung Bespoke AI Refrigerator,142
2024-01-01,10,Television,Samsung 65-inch Neo QLED 4K TV,99
2024-01-01,15,Kitchen Appliance,Samsung Smart Dishwasher,1492
2024-01-01,14,Kitchen Appliance,Samsung Smart Dishwasher,1428
2024-01-01,6,Lighting,Philips Hue Smart LED,11
2024-01-01,11,Room Heater,Samsung Smart Heater,92
2024-01-02,3,Lighting,Philips Hue Smart LED,58
2024-01-02,0,Kitchen Appliance,Samsung Smart Microwave,666
2024-01-01,19,Lighting,Philips Hue Smart LED,49
2024-01-01,10,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,89
2024-01-02,14,Refrigerator,Samsung Bespoke AI Refrigerator,121
2024-01-01,15,Refrigerator,Samsung Bespoke AI Refrigerator,144
2024-01-02,2,Television,Samsung 65-inch Neo QLED 4K TV,135
2024-01-02,22,Lighting,Philips Hue Smart LED,57
2024-01-02,18,Electronics,Samsung Galaxy Book,10
2024-01-01,20,Electronics,Samsung Galaxy Book,98
2024-01-01,23,Electronics,Samsung Galaxy Book,252
2024-01-01,21,Washing Machine,Samsung Front Load Washer,589
2024-01-01,15,Lighting,Philips Hue Smart LED,6
2024-01-01,10,Room Heater,Samsung Smart Heater,453
2024-01-01,1,Refrigerator,Samsung Bespoke AI Refrigerator,150
2024-01-03,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1444
2024-01-02,13,Kitchen Appliance,Samsung Smart Oven,342
2024-01-02,23,Television,Samsung 65-inch Neo QLED 4K TV,78
2024-01-02,13,Washing Machine,Samsung Front Load Washer,616
2024-01-01,18,Television,Samsung 65-inch Neo QLED 4K TV,129
2024-01-03,1,Kitchen Appliance,Samsung Smart Dishwasher,140
2024-01-02,0,Room Heater,Samsung Smart Heater,339
2024-01-02,15,Lighting,Philips Hue Smart LED,76
2024-01-02,0,Refrigerator,Samsung Bespoke AI Refrigerator,174
2024-01-02,7,Electronics,Samsung 45W Fast Charger,14
2024-01-01,12,Refrigerator,Samsung Bespoke AI Refrigerator,135
2024-01-01,9,Water Heater,Rheem ProTerra Hybrid Smart Heater,2995
2024-01-02,23,Electronics,Samsung Galaxy Book,52
2024-01-02,16,Refrigerator,Samsung Bespoke AI Refrigerator,120
2024-01-01,15,Kitchen Appliance,Samsung Smart Oven,953
2024-01-01,17,Water Heater,Rheem ProTerra Hybrid Smart Heater,3391
2024-01-02,22,Water Heater,Rheem ProTerra Hybrid Smart Heater,2962
2024-01-02,10,Room Heater,Samsung Smart Heater,82
2024-01-02,3,Kitchen Appliance,Samsung Smart Dishwasher,165
2024-01-02,18,Electronics,Samsung Galaxy Book,68
2024-01-01,18,Room Heater,Samsung Smart Heater,1778
2024-01-01,8,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1655
2024-01-02,20,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,289
2024-01-02,14,Electronics,Samsung Galaxy Book,242
2024-01-02,10,Television,Samsung 65-inch Neo QLED 4K TV,152
2024-01-01,22,Lighting,Philips Hue Smart LED,89
2024-01-01,10,Room Heater,Samsung Smart Heater,632
2024-01-02,7,Water Heater,Rheem ProTerra Hybrid Smart Heater,4619
2024-01-01,3,Lighting,Philips Hue Smart LED,73
2024-01-02,12,Lighting,Philips Hue Smart LED,53
2024-01-01,13,Refrigerator,Samsung Bespoke AI Refrigerator,66
2024-01-01,13,Kitchen Appliance,Samsung Smart Microwave,798
2024-01-01,8,Room Heater,Samsung Smart Heater,213
2024-01-02,4,Refrigerator,Samsung Bespoke AI Refrigerator,202
2024-01-02,2,Television,Samsung 65-inch Neo QLED 4K TV,94
2024-01-01,20,Lighting,Philips Hue Smart LED,61
2024-01-03,1,Water Heater,Rheem ProTerra Hybrid Smart Heater,3941
2024-01-02,15,Kitchen Appliance,Samsung Smart Oven,271
2024-01-01,7,Television,Samsung 65-inch Neo QLED 4K TV,115
2024-01-02,12,Television,Samsung 65-inch Neo QLED 4K TV,102
2024-01-02,18,Lighting,Philips Hue Smart LED,39
2024-01-02,23,Lighting,Philips Hue Smart LED,26
2024-01-01,22,Kitchen Appliance,Samsung Smart Dishwasher,880
2024-01-02,12,Kitchen Appliance,Samsung Smart Dishwasher,1277
2024-01-02,11,Kitchen Appliance,Samsung Smart Dishwasher,1790
2024-01-01,12,Television,Samsung 65-inch Neo QLED 4K TV,26
2024-01-01,19,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,198
2024-01-02,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,64
2024-01-01,23,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,208
2024-01-02,11,Kitchen Appliance,Samsung Smart Oven,1343
2024-01-02,8,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,328
2024-01-01,7,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1056
2024-01-02,18,Kitchen Appliance,Samsung Smart Dishwasher,1231
2024-01-02,17,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,374
2024-01-01,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1570
2024-01-01,8,Refrigerator,Samsung Bespoke AI Refrigerator,163
2024-01-01,7,Washing Machine,Samsung Front Load Washer,475
2024-01-02,1,Kitchen Appliance,Samsung Smart Oven,1908
2024-01-01,10,Television,Samsung 65-inch Neo QLED 4K TV,157
2024-01-02,13,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,40
2024-01-02,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,373
2024-01-01,14,Lighting,Philips Hue Smart LED,67
2024-01-02,0,Electronics,Samsung Galaxy Book,30
2024-01-01,14,Lighting,Philips Hue Smart LED,63
2024-01-02,14,Lighting,Philips Hue Smart LED,58
2024-01-01,13,Kitchen Appliance,Samsung Smart Dishwasher,1242
2024-01-02,14,Refrigerator,Samsung Bespoke AI Refrigerator,116
2024-01-02,3,Refrigerator,Samsung Bespoke AI Refrigerator,126
2024-01-01,10,Television,Samsung 65-inch Neo QLED 4K TV,51
2024-01-01,15,Lighting,Philips Hue Smart LED,2
2024-01-01,11,Water Heater,Rheem ProTerra Hybrid Smart Heater,3284
2024-01-02,6,Television,Samsung 65-inch Neo QLED 4K TV,26
2024-01-01,15,Refrigerator,Samsung Bespoke AI Refrigerator,153
2024-01-03,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,45
2024-01-01,14,Lighting,Philips Hue Smart LED,51
2024-01-01,8,Refrigerator,Samsung Bespoke AI Refrigerator,149
2024-01-01,16,Television,Samsung 65-inch Neo QLED 4K TV,14
2024-01-02,15,Washing Machine,Samsung Front Load Washer,366
2024-01-01,14,Kitchen Appliance,Samsung Smart Dishwasher,242
2024-01-02,9,Water Heater,Rheem ProTerra Hybrid Smart Heater,3052
2024-01-01,0,Kitchen Appliance,Samsung Smart Microwave,174
2024-01-02,20,Lighting,Philips Hue Smart LED,56
2024-01-02,16,Kitchen Appliance,Samsung Smart Dishwasher,808
2024-01-02,12,Kitchen Appliance,Samsung Smart Oven,1305
2024-01-01,4,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,686
2024-01-02,1,Refrigerator,Samsung Bespoke AI Refrigerator,178
2024-01-01,2,Refrigerator,Samsung Bespoke AI Refrigerator,145
2024-01-01,10,Room Heater,Samsung Smart Heater,529
2024-01-01,16,Room Heater,Samsung Smart Heater,1896
2024-01-02,0,Lighting,Philips Hue Smart LED,5
2024-01-01,4,Room Heater,Samsung Smart Heater,61
2024-01-01,2,Water Heater,Rheem ProTerra Hybrid Smart Heater,2051
2024-01-02,16,Refrigerator,Samsung Bespoke AI Refrigerator,149
2024-01-02,5,Refrigerator,Samsung Bespoke AI Refrigerator,157
2024-01-02,11,Kitchen Appliance,Samsung Smart Microwave,1450
2024-01-01,2,Room Heater,Samsung Smart Heater,198
2024-01-01,23,Lighting,Philips Hue Smart LED,4
2024-01-03,0,Kitchen Appliance,Samsung Smart Oven,1754
2024-01-01,22,Washing Machine,Samsung Front Load Washer,546
2024-01-01,20,Television,Samsung 65-inch Neo QLED 4K TV,94
2024-01-02,9,Television,Samsung 65-inch Neo QLED 4K TV,83
2024-01-02,14,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,500
2024-01-01,22,Television,Samsung 65-inch Neo QLED 4K TV,126
2024-01-02,12,Room Heater,Samsung Smart Heater,2765
2024-01-03,0,Kitchen Appliance,Samsung Smart Dishwasher,197
2024-01-02,18,Refrigerator,Samsung Bespoke AI Refrigerator,92
2024-01-01,22,Electronics,Samsung Galaxy Book,125
2024-01-01,9,Room Heater,Samsung Smart Heater,92
2024-01-01,20,Kitchen Appliance,Samsung Smart Dishwasher,744
2024-01-01,22,Electronics,Samsung Galaxy Book,26
2024-01-01,6,Room Heater,Samsung Smart Heater,466
2024-01-01,22,Electronics,Samsung Galaxy Book,146
2024-01-01,11,Washing Machine,Samsung Front Load Washer,354
2024-01-01,0,Television,Samsung 65-inch Neo QLED 4K TV,21
2024-01-02,17,Television,Samsung 65-inch Neo QLED 4K TV,153
2024-01-02,16,Television,Samsung 65-inch Neo QLED 4K TV,174
2024-01-02,11,Lighting,Philips Hue Smart LED,18
2024-01-02,10,Kitchen Appliance,Samsung Smart Oven,1445
2024-01-03,1,Room Heater,Samsung Smart Heater,74
2024-01-01,13,Refrigerator,Samsung Bespoke AI Refrigerator,140
2024-01-01,5,Kitchen Appliance,Samsung Smart Oven,244
2024-01-01,19,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,376
2024-01-02,14,Water Heater,Rheem ProTerra Hybrid Smart Heater,3155
2024-01-02,16,Water Heater,Rheem ProTerra Hybrid Smart Heater,3217
2024-01-03,0,Water Heater,Rheem ProTerra Hybrid Smart Heater,3975
2024-01-01,22,Lighting,Philips Hue Smart LED,47
2024-01-01,9,Kitchen Appliance,Samsung Smart Microwave,1227
2024-01-02,15,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,227
2024-01-01,9,Refrigerator,Samsung Bespoke AI Refrigerator,125
2024-01-02,13,Refrigerator,Samsung Bespoke AI Refrigerator,151
2024-01-02,0,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,56
2024-01-01,13,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1
2024-01-02,9,Kitchen Appliance,Samsung Smart Oven,1358
2024-01-02,10,Room Heater,Samsung Smart Heater,420
2024-01-01,7,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,205
2024-01-02,14,Washing Machine,Samsung Front Load Washer,608
2024-01-01,6,Electronics,Samsung Galaxy Book,40
2024-01-02,21,Electronics,Samsung 45W Fast Charger,17
2024-01-02,3,Lighting,Philips Hue Smart LED,14
2024-01-01,1,Kitchen Appliance,Samsung Smart Dishwasher,826
2024-01-01,2,Electronics,Samsung Galaxy Book,209
2024-01-02,13,Lighting,Philips Hue Smart LED,27
2024-01-02,8,Kitchen Appliance,Samsung Smart Microwave,255
2024-01-01,17,Refrigerator,Samsung Bespoke AI Refrigerator,157
2024-01-02,2,Washing Machine,Samsung Front Load Washer,443
2024-01-02,2,Room Heater,Samsung Smart Heater,262
2024-01-01,3,Washing Machine,Samsung Front Load Washer,27
2024-01-02,21,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1735
2024-01-02,16,Water Heater,Rheem ProTerra Hybrid Smart Heater,3324
2024-01-02,14,Electronics,Samsung Galaxy Book,42
2024-01-02,4,Electronics,Samsung Galaxy Book,302
2024-01-01,2,Washing Machine,Samsung Front Load Washer,76
2024-01-02,15,Electronics,Samsung 45W Fast Charger,3
2024-01-02,12,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,2000
2024-01-01,23,Room Heater,Samsung Smart Heater,611
2024-01-03,0,Kitchen Appliance,Samsung Smart Microwave,208
2024-01-01,3,Washing Machine,Samsung Front Load Washer,94
2024-01-02,9,Electronics,Samsung 45W Fast Charger,9
2024-01-01,17,Kitchen Appliance,Samsung Smart Oven,2202
2024-01-01,2,Lighting,Philips Hue Smart LED,51
2024-01-01,21,Electronics,Samsung 45W Fast Charger,3
2024-01-01,4,Electronics,Samsung Galaxy Book,28
2024-01-01,20,Television,Samsung 65-inch Neo QLED 4K TV,146
2024-01-01,9,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,1304
2024-01-01,20,Room Heater,Samsung Smart Heater,347
2024-01-01,16,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,260
2024-01-01,3,Washing Machine,Samsung Front Load Washer,440
2024-01-02,19,Washing Machine,Samsung Front Load Washer,506
2024-01-01,18,Kitchen Appliance,Samsung Smart Oven,1870
2024-01-01,7,Refrigerator,Samsung Bespoke AI Refrigerator,178
2024-01-01,18,Kitchen Appliance,Samsung Smart Microwave,1255
2024-01-02,17,Electronics,Samsung Galaxy Book,230
2024-01-02,1,Kitchen Appliance,Samsung Smart Oven,2362
2024-01-02,20,Lighting,Philips Hue Smart LED,5
2024-01-03,0,Electronics,Samsung Galaxy Book,21
2024-01-02,9,Kitchen Appliance,Samsung Smart Dishwasher,1452
2024-01-01,23,Lighting,Philips Hue Smart LED,51
2024-01-01,5,Electronics,Samsung Galaxy Book,229
2024-01-02,11,Television,Samsung 65-inch Neo QLED 4K TV,226
2024-01-01,7,Room Heater,Samsung Smart Heater,366
2024-01-01,0,Lighting,Philips Hue Smart LED,3
2024-01-02,23,Refrigerator,Samsung Bespoke AI Refrigerator,155
2024-01-02,14,Electronics,Samsung Galaxy Book,124
2024-01-02,20,Washing Machine,Samsung Front Load Washer,706
2024-01-01,9,Lighting,Philips Hue Smart LED,9
2024-01-01,0,Kitchen Appliance,Samsung Smart Oven,1574
2024-01-01,4,Television,Samsung 65-inch Neo QLED 4K TV,145
2024-01-02,5,Washing Machine,Samsung Front Load Washer,60
2024-01-02,0,Room Heater,Samsung Smart Heater,280
2024-01-02,20,Kitchen Appliance,Samsung Smart Oven,1004
2024-01-02,18,Room Heater,Samsung Smart Heater,1586
2024-01-01,14,Television,Samsung 65-inch Neo QLED 4K TV,75
2024-01-02,22,Refrigerator,Samsung Bespoke AI Refrigerator,197
2024-01-01,17,Television,Samsung 65-inch Neo QLED 4K TV,117
2024-01-02,17,Room Heater,Samsung Smart Heater,2562
2024-01-02,13,Refrigerator,Samsung Bespoke AI Refrigerator,195
2024-01-02,1,Room Heater,Samsung Smart Heater,49
2024-01-01,1,Room Heater,Samsung Smart Heater,74
2024-01-01,20,Lighting,Philips Hue Smart LED,85
2024-01-02,21,Electronics,Samsung 45W Fast Charger,11
2024-01-01,20,Washing Machine,Samsung Front Load Washer,554
2024-01-01,15,Lighting,Philips Hue Smart LED,73
2024-01-01,14,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,314
2024-01-02,12,Refrigerator,Samsung Bespoke AI Refrigerator,104
2024-01-01,10,Kitchen Appliance,Samsung Smart Oven,1551
2024-01-01,23,Kitchen Appliance,Samsung Smart Oven,300
2024-01-02,22,Kitchen Appliance,Samsung Smart Dishwasher,1150
2024-01-02,9,Lighting,Philips Hue Smart LED,48
2024-01-02,14,Kitchen Appliance,Samsung Smart Dishwasher,1276
2024-01-01,11,Lighting,Philips Hue Smart LED,44
2024-01-01,8,Kitchen Appliance,Samsung Smart Dishwasher,1379
2024-01-01,5,Electronics,Samsung 45W Fast Charger,14
2024-01-02,18,Washing Machine,Samsung Front Load Washer,602
2024-01-01,7,Lighting,Philips Hue Smart LED,79
2024-01-01,6,Water Heater,Rheem ProTerra Hybrid Smart Heater,2654
2024-01-02,23,Room Heater,Samsung Smart Heater,54
2024-01-02,6,Washing Machine,Samsung Front Load Washer,357
2024-01-01,19,Refrigerator,Samsung Bespoke AI Refrigerator,153
2024-01-01,15,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,215
2024-01-02,5,Kitchen Appliance,Samsung Smart Dishwasher,120
2024-01-02,10,Lighting,Philips Hue Smart LED,94
2024-01-02,11,Television,Samsung 65-inch Neo QLED 4K TV,47
2024-01-02,4,Electronics,Samsung 45W Fast Charger,5
2024-01-02,4,Room Heater,Samsung Smart Heater,571
2024-01-01,1,Room Heater,Samsung Smart Heater,637
2024-01-02,15,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,336
2024-01-01,12,Lighting,Philips Hue Smart LED,61
2024-01-02,0,Washing Machine,Samsung Front Load Washer,557
2024-01-02,3,Lighting,Philips Hue Smart LED,52
2024-01-01,2,Lighting,Philips Hue Smart LED,15
2024-01-01,7,Television,Samsung 65-inch Neo QLED 4K TV,150
2024-01-02,19,Kitchen Appliance,Samsung Smart Dishwasher,1389
2024-01-02,2,Kitchen Appliance,Samsung Smart Oven,1942
2024-01-01,6,Room Heater,Samsung Smart Heater,2930
2024-01-01,13,Electronics,Samsung Galaxy Book,201
2024-01-02,19,Lighting,Philips Hue Smart LED,61
2024-01-02,13,Refrigerator,Samsung Bespoke AI Refrigerator,134
2024-01-01,5,Room Heater,Samsung Smart Heater,477
2024-01-01,5,Electronics,Samsung 45W Fast Charger,11
2024-01-02,2,Television,Samsung 65-inch Neo QLED 4K TV,164
2024-01-02,23,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,58
2024-01-02,20,Television,Samsung 65-inch Neo QLED 4K TV,114
2024-01-02,12,Lighting,Philips Hue Smart LED,106
2024-01-01,5,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,268
2024-01-01,22,Lighting,Philips Hue Smart LED,66
2024-01-02,17,Kitchen Appliance,Samsung Smart Oven,1286
2024-01-01,3,Television,Samsung 65-inch Neo QLED 4K TV,9
2024-01-02,8,Kitchen Appliance,Samsung Smart Dishwasher,1418
2024-01-01,19,Electronics,Samsung Galaxy Book,140
2024-01-01,17,Electronics,Samsung Galaxy Book,116
2024-01-02,9,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,510
2024-01-01,17,Television,Samsung 65-inch Neo QLED 4K TV,163
2024-01-02,23,Lighting,Philips Hue Smart LED,56
2024-01-01,18,Lighting,Philips Hue Smart LED,73
2024-01-02,9,Lighting,Philips Hue Smart LED,6
2024-01-02,9,Electronics,Samsung 45W Fast Charger,5
2024-01-02,0,Kitchen Appliance,Samsung Smart Oven,1950
2024-01-01,19,Television,Samsung 65-inch Neo QLED 4K TV,74
2024-01-01,7,Electronics,Samsung 45W Fast Charger,13
2024-01-02,8,Refrigerator,Samsung Bespoke AI Refrigerator,210
2024-01-02,11,Refrigerator,Samsung Bespoke AI Refrigerator,183
2024-01-01,23,Refrigerator,Samsung Bespoke AI Refrigerator,146
2024-01-01,1,Air Conditioner,Samsung 1.5 Ton Bespoke AI WindFree AC,171
